x,15,20,25,30,35
1.61,4.70956,-3.29125,-0.15575,-0.07464,0.33007
1.62,4.96192,-3.41095,-0.09701,-0.08874,0.31656
1.63,5.22163,-3.53391,-0.03208,-0.10284,0.30303
1.64,5.48879,-3.66019,0.03925,-0.11694,0.28948
1.65,5.76348,-3.78984,0.11717,-0.13104,0.27591
1.66,6.04581,-3.92293,0.20188,-0.14514,0.26233
1.67,6.33587,-4.05951,0.29358,-0.15924,0.24873
1.68,6.63374,-4.19965,0.39246,-0.17335,0.23512
1.69,6.93952,-4.3434,0.49873,-0.18745,0.22149
1.7,7.25331,-4.49083,0.61258,-0.20155,0.20786
1.71,7.5752,-4.64198,0.73422,-0.21566,0.19421
1.72,7.90528,-4.79692,0.86384,-0.22976,0.18055
1.73,8.24365,-4.95572,1.00163,-0.24387,0.16688
1.74,8.5904,-5.11842,1.14781,-0.25798,0.1532
1.75,8.94562,-5.28509,1.30256,-0.27209,0.13951
1.76,9.30941,-5.45578,1.46608,-0.2862,0.12582
1.77,9.68186,-5.63056,1.63858,-0.30032,0.11212
1.78,10.06306,-5.80949,1.82025,-0.31443,0.09841
1.79,10.45311,-5.99262,2.0113,-0.32855,0.0847
1.8,10.8521,-6.18001,2.21191,-0.34267,0.07098
1.81,11.26013,-6.37172,2.42228,-0.35679,0.05726
1.82,11.67728,-6.56782,2.64263,-0.37092,0.04354
1.83,12.10365,-6.76835,2.87314,-0.38505,0.02982
1.84,12.53934,-6.97339,3.11401,-0.39919,0.01609
1.85,12.98444,-7.18298,3.36544,-0.41333,0.00236
1.85714,13.30813,-7.33549,3.55158,-0.42343,-0.00744
